customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-00369,20,2,284.33,5,1,3,513,Potential Loyalists,5,Low risk
CUS-00370,92,4,352.84000000000003,3,3,3,333,Discount Seekers,41,Medium risk
CUS-00371,451,9,481.66,1,5,4,154,At Risk,57,Medium risk
CUS-00372,149,8,516.02,2,5,4,254,At Risk,30,Low risk
CUS-00373,149,9,1058.18,2,5,5,255,High-Value Customers,45,Medium risk
CUS-00374,76,7,793.99,4,4,5,445,High-Value Customers,20,Low risk
CUS-00375,74,16,2071.38,4,5,5,455,High-Value Customers,20,Low risk
CUS-00376,52,7,635.99,4,4,4,444,Champions,13,Low risk
CUS-00377,26,3,223.76999999999998,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00378,115,3,153.55,3,2,2,322,Discount Seekers,26,Low risk
CUS-00379,128,12,1292.22,3,5,5,355,High-Value Customers,30,Low risk
CUS-00380,80,11,801.95,4,5,5,455,High-Value Customers,20,Low risk
CUS-00381,65,11,1288.02,4,5,5,455,High-Value Customers,20,Low risk
CUS-00382,48,6,208.89999999999998,5,4,2,542,Loyal Customers,5,Low risk
CUS-00383,30,5,993.62,5,3,5,535,Potential Loyalists,5,Low risk
CUS-00384,24,7,532.37,5,4,4,544,Champions,13,Low risk
CUS-00385,12,2,53.75,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00386,46,8,570.71,5,5,4,554,Champions,28,Low risk
CUS-00387,18,4,514.11,5,3,4,534,Potential Loyalists,20,Low risk
CUS-00388,305,2,319.96,2,1,3,213,Hibernating,67,High risk
CUS-00389,218,9,468.36,2,5,4,254,At Risk,44,Medium risk
CUS-00390,502,1,57.98,1,1,1,111,Hibernating,77,High risk
CUS-00391,497,4,226.59,1,3,2,132,At Risk,82,High risk
CUS-00392,105,7,536.76,3,4,4,344,Discount Seekers,34,Low risk
CUS-00393,28,3,82.41,5,2,1,521,Discount Seekers,20,Low risk
CUS-00394,433,6,366.04999999999995,1,4,3,143,At Risk,57,Medium risk
CUS-00395,96,10,814.4200000000001,3,5,5,355,High-Value Customers,18,Low risk
CUS-00396,267,1,50.88,2,1,1,211,Hibernating,77,High risk
CUS-00397,44,1,18.45,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00398,159,6,455.09000000000003,2,4,4,244,Discount Seekers,60,Medium risk
CUS-00399,220,4,499.88,2,3,4,234,At Risk,44,Medium risk
CUS-00400,417,3,112.39,1,2,1,121,Hibernating,67,High risk
CUS-00401,116,1,29.65,3,1,1,311,Potential Loyalists,28,Low risk
CUS-00402,73,6,461.0,4,4,4,444,Champions,23,Low risk
CUS-00403,106,12,1125.9,3,5,5,355,High-Value Customers,18,Low risk
CUS-00404,654,2,373.05999999999995,1,1,3,113,Hibernating,77,High risk
CUS-00405,405,1,79.82,1,1,1,111,Hibernating,77,High risk
CUS-00406,68,4,224.23000000000002,4,3,2,432,Potential Loyalists,5,Low risk
CUS-00407,99,5,366.99,3,3,3,333,Potential Loyalists,26,Low risk
CUS-00408,348,4,194.70000000000002,2,3,2,232,At Risk,57,Medium risk
CUS-00409,21,5,195.99,5,3,2,532,Potential Loyalists,15,Low risk
CUS-00410,88,6,426.65,3,4,4,344,Loyal Customers,21,Low risk
CUS-00411,65,8,549.0600000000001,4,5,4,454,Champions,5,Low risk
CUS-00412,49,7,633.66,4,4,4,444,Champions,20,Low risk
CUS-00413,20,3,251.24,5,2,3,523,Potential Loyalists,5,Low risk
CUS-00414,34,2,269.0,5,1,3,513,Potential Loyalists,5,Low risk
CUS-00415,18,3,246.10999999999999,5,2,2,522,Potential Loyalists,28,Low risk
CUS-00416,83,1,70.97,3,1,1,311,Potential Loyalists,13,Low risk
CUS-00417,91,8,754.63,3,5,5,355,High-Value Customers,33,Low risk
CUS-00418,38,5,196.53,5,3,2,532,Potential Loyalists,13,Low risk
CUS-00419,18,2,113.59,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00420,43,3,238.81,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00421,147,7,838.8100000000001,2,4,5,245,High-Value Customers,45,Medium risk
CUS-00422,709,2,451.5,1,1,4,114,Hibernating,77,High risk
CUS-00423,27,4,360.33000000000004,5,3,3,533,Potential Loyalists,5,Low risk
CUS-00424,408,6,500.99,1,4,4,144,At Risk,65,High risk
CUS-00425,58,7,710.53,4,4,5,445,High-Value Customers,5,Low risk
CUS-00426,132,8,753.6899999999999,3,5,5,355,High-Value Customers,30,Low risk
CUS-00427,41,3,159.01999999999998,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00428,122,4,198.93,3,3,2,332,Discount Seekers,48,Medium risk
CUS-00429,84,2,68.56,3,1,1,311,Potential Loyalists,5,Low risk
CUS-00430,141,8,604.98,2,5,4,254,At Risk,30,Low risk
CUS-00431,773,1,24.8,1,1,1,111,Hibernating,77,High risk
CUS-00432,262,7,610.7,2,4,4,244,At Risk,57,Medium risk
CUS-00433,992,1,158.71,1,1,2,112,Hibernating,92,High risk
CUS-00434,102,2,47.59,3,1,1,311,Potential Loyalists,18,Low risk
CUS-00435,239,6,501.5,2,4,4,244,At Risk,44,Medium risk
CUS-00436,26,7,502.24,5,4,4,544,Champions,21,Low risk
CUS-00437,500,2,130.62,1,1,1,111,Hibernating,77,High risk
CUS-00438,100,4,293.98,3,3,3,333,Potential Loyalists,18,Low risk
CUS-00439,697,4,410.72,1,3,4,134,At Risk,82,High risk
CUS-00440,534,1,131.13,1,1,1,111,Hibernating,85,High risk
CUS-00441,82,6,704.0,4,4,5,445,High-Value Customers,20,Low risk
CUS-00442,225,6,575.58,2,4,4,244,At Risk,44,Medium risk
CUS-00443,37,2,99.44999999999999,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00444,797,3,85.93,1,2,1,121,Hibernating,92,High risk
CUS-00445,98,1,52.04,3,1,1,311,Potential Loyalists,28,Low risk
CUS-00446,760,2,106.27,1,1,1,111,Hibernating,77,High risk
CUS-00447,50,2,120.71000000000001,4,1,1,411,Potential Loyalists,5,Low risk
CUS-00448,95,5,398.15,3,3,3,333,Potential Loyalists,26,Low risk
CUS-00449,587,2,127.53,1,1,1,111,Hibernating,67,High risk
CUS-00450,84,7,317.33,3,4,3,343,Loyal Customers,5,Low risk
CUS-00451,67,5,488.85,4,3,4,434,Potential Loyalists,15,Low risk
CUS-00452,672,5,377.14,1,3,3,133,At Risk,82,High risk
CUS-00453,464,2,50.260000000000005,1,1,1,111,Hibernating,82,High risk
CUS-00454,64,6,457.2,4,4,4,444,Champions,21,Low risk
CUS-00455,156,5,260.90999999999997,2,3,3,233,At Risk,44,Medium risk
CUS-00456,143,6,469.83000000000004,2,4,4,244,At Risk,30,Low risk
CUS-00457,75,11,1173.5900000000001,4,5,5,455,High-Value Customers,13,Low risk
CUS-00458,145,8,512.86,2,5,4,254,At Risk,30,Low risk
CUS-00459,175,6,212.6,2,4,2,242,At Risk,44,Medium risk
CUS-00460,91,8,300.26,3,5,3,353,Loyal Customers,18,Low risk
CUS-00461,114,2,223.14000000000001,3,1,2,312,Potential Loyalists,33,Low risk
CUS-00462,172,4,185.31,2,3,2,232,Discount Seekers,52,Medium risk
CUS-00463,434,1,31.01,1,1,1,111,Hibernating,85,High risk
CUS-00464,606,2,129.59,1,1,1,111,Hibernating,92,High risk
CUS-00465,57,7,559.97,4,4,4,444,Champions,5,Low risk
CUS-00466,231,4,346.3,2,3,3,233,At Risk,44,Medium risk
CUS-00467,14,3,194.74,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00468,52,5,585.94,4,3,4,434,Potential Loyalists,5,Low risk
CUS-00469,69,6,294.03,4,4,3,443,Loyal Customers,5,Low risk
CUS-00470,163,1,150.35,2,1,2,212,Hibernating,64,Medium risk
CUS-00471,17,12,1117.82,5,5,5,555,High-Value Customers,13,Low risk
CUS-00472,5,2,279.26,5,1,3,513,Potential Loyalists,20,Low risk
CUS-00473,236,4,258.01,2,3,3,233,At Risk,44,Medium risk
CUS-00474,158,12,1530.05,2,5,5,255,High-Value Customers,44,Medium risk
CUS-00475,194,1,89.56,2,1,1,211,Hibernating,54,Medium risk
CUS-00476,795,1,74.77,1,1,1,111,Hibernating,77,High risk
CUS-00477,776,1,211.75,1,1,2,112,Hibernating,77,High risk
CUS-00478,530,1,28.31,1,1,1,111,Hibernating,77,High risk
CUS-00479,35,3,252.39,5,2,3,523,Potential Loyalists,5,Low risk
CUS-00480,595,2,279.36,1,1,3,113,Hibernating,92,High risk
CUS-00481,52,4,270.31,4,3,3,433,Potential Loyalists,15,Low risk
CUS-00482,121,8,493.44,3,5,4,354,Loyal Customers,45,Medium risk
CUS-00483,280,3,173.07,2,2,2,222,Hibernating,82,High risk
CUS-00484,21,3,139.64,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00485,176,2,100.16,2,1,1,211,Hibernating,54,Medium risk
CUS-00486,71,9,726.87,4,5,5,455,High-Value Customers,5,Low risk
CUS-00487,700,4,430.5,1,3,4,134,Discount Seekers,90,High risk
CUS-00488,236,6,229.9,2,4,2,242,At Risk,44,Medium risk
CUS-00489,54,5,283.63,4,3,3,433,Potential Loyalists,5,Low risk
CUS-00490,49,10,911.4,4,5,5,455,High-Value Customers,13,Low risk
CUS-00491,19,5,352.8,5,3,3,533,Potential Loyalists,13,Low risk
CUS-00492,43,2,195.11,5,1,2,512,Potential Loyalists,15,Low risk
CUS-00493,225,4,138.44,2,3,2,232,At Risk,59,Medium risk
CUS-00494,91,7,877.77,3,4,5,345,High-Value Customers,18,Low risk
CUS-00495,376,6,423.9,2,4,4,244,At Risk,57,Medium risk
CUS-00496,101,3,290.9,3,2,3,323,Potential Loyalists,36,Medium risk
CUS-00497,49,3,312.77,4,2,3,423,Potential Loyalists,5,Low risk
CUS-00498,368,4,426.78,2,3,4,234,At Risk,67,High risk
CUS-00499,151,8,994.73,2,5,5,255,High-Value Customers,52,Medium risk
CUS-00500,16,2,203.95999999999998,5,1,2,512,Potential Loyalists,25,Low risk
CUS-00501,287,7,301.43,2,4,3,243,At Risk,72,High risk
CUS-00502,147,1,47.1,2,1,1,211,Hibernating,65,High risk
CUS-00503,174,4,317.95,2,3,3,233,Discount Seekers,77,High risk
CUS-00504,715,2,58.760000000000005,1,1,1,111,Hibernating,85,High risk
CUS-00505,56,4,167.41,4,3,2,432,Potential Loyalists,5,Low risk
CUS-00506,427,3,261.35,1,2,3,123,Hibernating,82,High risk
CUS-00507,28,13,1596.69,5,5,5,555,High-Value Customers,5,Low risk
CUS-00508,44,3,296.52,5,2,3,523,Potential Loyalists,5,Low risk
CUS-00509,49,1,299.54,4,1,3,413,Potential Loyalists,15,Low risk
CUS-00510,54,12,956.44,4,5,5,455,High-Value Customers,5,Low risk
CUS-00511,50,3,208.64,4,2,2,422,Potential Loyalists,5,Low risk
CUS-00512,188,1,33.92,2,1,1,211,Hibernating,54,Medium risk
CUS-00513,234,1,79.35,2,1,1,211,Hibernating,79,High risk
CUS-00514,46,3,175.20999999999998,5,2,2,522,Potential Loyalists,20,Low risk
CUS-00515,42,9,680.31,5,5,5,555,High-Value Customers,5,Low risk
CUS-00516,572,1,51.31,1,1,1,111,Hibernating,77,High risk
CUS-00517,61,10,531.45,4,5,4,454,Champions,13,Low risk
CUS-00518,84,12,835.64,3,5,5,355,High-Value Customers,5,Low risk
CUS-00519,66,3,120.98,4,2,1,421,Discount Seekers,13,Low risk
CUS-00520,43,9,694.24,5,5,5,555,High-Value Customers,20,Low risk
CUS-00521,88,3,101.02,3,2,1,321,Potential Loyalists,5,Low risk
CUS-00522,175,4,277.93,2,3,3,233,At Risk,69,High risk
CUS-00523,33,12,971.33,5,5,5,555,High-Value Customers,5,Low risk
CUS-00524,513,3,233.62,1,2,2,122,Hibernating,92,High risk
CUS-00525,298,3,365.09000000000003,2,2,3,223,Hibernating,82,High risk
CUS-00526,234,3,334.09000000000003,2,2,3,223,Hibernating,44,Medium risk
CUS-00527,55,3,174.95,4,2,2,422,Potential Loyalists,20,Low risk
CUS-00528,215,2,67.05,2,1,1,211,Hibernating,64,Medium risk
CUS-00529,100,7,520.64,3,4,4,344,Loyal Customers,18,Low risk
CUS-00530,153,6,373.07,2,4,3,243,At Risk,52,Medium risk
CUS-00531,91,10,931.02,3,5,5,355,High-Value Customers,18,Low risk
CUS-00532,176,4,205.81,2,3,2,232,At Risk,62,Medium risk
CUS-00533,14,8,848.62,5,5,5,555,High-Value Customers,5,Low risk
CUS-00534,49,7,435.96999999999997,4,4,4,444,Champions,21,Low risk
CUS-00535,218,5,457.36,2,3,4,234,At Risk,44,Medium risk
CUS-00536,90,5,281.91,3,3,3,333,Potential Loyalists,13,Low risk
CUS-00537,72,10,1122.24,4,5,5,455,High-Value Customers,5,Low risk
CUS-00538,785,2,94.25,1,1,1,111,Hibernating,77,High risk
CUS-00539,94,4,318.3,3,3,3,333,Potential Loyalists,43,Medium risk
CUS-00540,110,4,330.88,3,3,3,333,Discount Seekers,36,Medium risk
CUS-00541,16,5,309.17,5,3,3,533,Potential Loyalists,5,Low risk
CUS-00542,390,9,642.27,2,5,4,254,At Risk,57,Medium risk
CUS-00543,485,5,397.65,1,3,3,133,At Risk,75,High risk
CUS-00544,26,8,659.88,5,5,5,555,High-Value Customers,5,Low risk
CUS-00545,173,6,366.49,2,4,3,243,At Risk,52,Medium risk
CUS-00546,59,5,689.3,4,3,5,435,Potential Loyalists,15,Low risk
CUS-00547,44,3,254.02,5,2,3,523,Potential Loyalists,15,Low risk
CUS-00548,96,3,82.58,3,2,1,321,Potential Loyalists,33,Low risk
CUS-00549,38,4,328.65999999999997,5,3,3,533,Potential Loyalists,5,Low risk
CUS-00550,41,10,415.89,5,5,4,554,Champions,13,Low risk
CUS-00551,415,1,62.56,1,1,1,111,Hibernating,85,High risk
CUS-00552,757,1,66.0,1,1,1,111,Hibernating,85,High risk
CUS-00553,250,3,249.17000000000002,2,2,3,223,Hibernating,57,Medium risk
CUS-00554,183,7,332.72,2,4,3,243,Discount Seekers,52,Medium risk
CUS-00555,136,5,440.03999999999996,3,3,4,334,Potential Loyalists,30,Low risk
CUS-00556,79,10,1169.0,4,5,5,455,High-Value Customers,5,Low risk
CUS-00557,36,4,399.21,5,3,4,534,Potential Loyalists,5,Low risk
CUS-00558,55,12,886.86,4,5,5,455,High-Value Customers,5,Low risk
CUS-00559,96,6,639.52,3,4,4,344,Loyal Customers,33,Low risk
CUS-00560,22,4,270.7,5,3,3,533,Potential Loyalists,5,Low risk
CUS-00561,32,7,467.38,5,4,4,544,Champions,5,Low risk
CUS-00562,656,2,75.91,1,1,1,111,Hibernating,77,High risk
CUS-00563,50,11,896.38,4,5,5,455,High-Value Customers,5,Low risk
CUS-00564,105,2,122.0,3,1,1,311,Potential Loyalists,33,Low risk
CUS-00565,466,1,55.65,1,1,1,111,Hibernating,77,High risk
CUS-00566,183,5,287.92,2,3,3,233,At Risk,54,Medium risk
CUS-00567,81,8,901.73,4,5,5,455,High-Value Customers,20,Low risk
CUS-00568,70,7,551.73,4,4,4,444,Champions,5,Low risk
CUS-00569,119,6,276.7,3,4,3,343,Loyal Customers,18,Low risk
CUS-00570,84,3,198.36,3,2,2,322,Potential Loyalists,5,Low risk
CUS-00571,95,6,624.38,3,4,4,344,Discount Seekers,33,Low risk
CUS-00572,437,3,305.02,1,2,3,123,Hibernating,67,High risk
CUS-00573,379,3,265.8,2,2,3,223,Hibernating,77,High risk
CUS-00574,57,12,1437.17,4,5,5,455,High-Value Customers,13,Low risk
CUS-00575,116,7,411.83000000000004,3,4,4,344,Loyal Customers,26,Low risk
CUS-00576,82,3,181.93,4,2,2,422,Potential Loyalists,25,Low risk
CUS-00577,52,13,982.72,4,5,5,455,High-Value Customers,13,Low risk
CUS-00578,73,8,447.53,4,5,4,454,Champions,5,Low risk
CUS-00579,600,2,73.11,1,1,1,111,Hibernating,85,High risk
CUS-00580,582,1,31.45,1,1,1,111,Hibernating,85,High risk
CUS-00581,216,6,807.6800000000001,2,4,5,245,High-Value Customers,44,Medium risk
CUS-00582,43,5,150.70000000000002,5,3,2,532,Potential Loyalists,5,Low risk
CUS-00583,90,5,353.43,3,3,3,333,Potential Loyalists,5,Low risk
CUS-00584,23,8,669.37,5,5,5,555,High-Value Customers,5,Low risk
CUS-00585,29,3,221.69,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00586,91,8,1033.6799999999998,3,5,5,355,High-Value Customers,18,Low risk
CUS-00587,460,4,187.99,1,3,2,132,At Risk,57,Medium risk
CUS-00588,56,6,479.69,4,4,4,444,Champions,13,Low risk
CUS-00589,894,1,122.56,1,1,1,111,Hibernating,77,High risk
CUS-00590,160,9,844.3000000000001,2,5,5,255,High-Value Customers,44,Medium risk
CUS-00591,89,6,326.21000000000004,3,4,3,343,Loyal Customers,13,Low risk
CUS-00592,84,10,776.43,3,5,5,355,High-Value Customers,5,Low risk
CUS-00593,85,8,658.53,3,5,5,355,High-Value Customers,5,Low risk
CUS-00594,122,5,383.75,3,3,3,333,Discount Seekers,46,Medium risk
CUS-00595,500,4,339.53,1,3,3,133,At Risk,67,High risk
CUS-00596,93,4,242.01,3,3,2,332,Potential Loyalists,33,Low risk
CUS-00597,201,1,54.81,2,1,1,211,Hibernating,72,High risk
CUS-00598,101,4,322.75,3,3,3,333,Potential Loyalists,33,Low risk
CUS-00599,33,13,1344.78,5,5,5,555,High-Value Customers,13,Low risk
CUS-00600,173,4,417.6,2,3,4,234,At Risk,69,High risk
CUS-00601,473,8,619.6099999999999,1,5,4,154,At Risk,57,Medium risk
CUS-00602,406,2,57.51,1,1,1,111,Hibernating,67,High risk
CUS-00603,143,9,894.18,2,5,5,255,High-Value Customers,30,Low risk
CUS-00604,60,8,616.53,4,5,4,454,Champions,13,Low risk
CUS-00605,49,9,603.49,4,5,4,454,Champions,13,Low risk
CUS-00606,98,3,268.4,3,2,3,323,Discount Seekers,58,Medium risk
CUS-00607,86,6,414.98,3,4,4,344,Loyal Customers,13,Low risk
CUS-00608,132,11,923.02,3,5,5,355,High-Value Customers,30,Low risk
CUS-00609,20,6,460.81,5,4,4,544,Champions,21,Low risk
CUS-00610,48,5,329.08,5,3,3,533,Potential Loyalists,13,Low risk
CUS-00611,374,6,459.23,2,4,4,244,At Risk,72,High risk
CUS-00612,671,2,57.959999999999994,1,1,1,111,Hibernating,85,High risk
CUS-00613,25,7,706.04,5,4,5,545,High-Value Customers,5,Low risk
CUS-00614,469,3,163.48000000000002,1,2,2,122,Hibernating,75,High risk
CUS-00615,73,6,329.75,4,4,3,443,Discount Seekers,13,Low risk
CUS-00616,836,2,136.73,1,1,2,112,Hibernating,92,High risk
CUS-00617,31,3,172.22,5,2,2,522,Potential Loyalists,5,Low risk
CUS-00618,161,6,665.1,2,4,5,245,High-Value Customers,67,High risk
CUS-00619,43,7,661.09,5,4,5,545,High-Value Customers,5,Low risk
CUS-00620,367,1,34.0,2,1,1,211,Hibernating,77,High risk
CUS-00621,480,1,51.67,1,1,1,111,Hibernating,77,High risk
CUS-00622,1068,1,44.72,1,1,1,111,Hibernating,77,High risk
CUS-00623,92,9,374.24,3,5,3,353,Loyal Customers,18,Low risk
CUS-00624,72,6,591.1,4,4,4,444,Champions,5,Low risk
CUS-00625,139,8,742.93,2,5,5,255,High-Value Customers,30,Low risk
CUS-00626,14,2,104.02000000000001,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00627,49,2,162.98,4,1,2,412,Potential Loyalists,5,Low risk
CUS-00628,568,1,62.15,1,1,1,111,Hibernating,85,High risk
CUS-00629,41,3,291.24,5,2,3,523,Potential Loyalists,15,Low risk
CUS-00630,361,2,97.75999999999999,2,1,1,211,Hibernating,77,High risk
CUS-00631,76,7,663.56,4,4,5,445,High-Value Customers,28,Low risk
CUS-00632,25,14,1395.65,5,5,5,555,High-Value Customers,5,Low risk
CUS-00633,499,2,178.45,1,1,2,112,Hibernating,67,High risk
CUS-00634,325,5,717.04,2,3,5,235,At Risk,72,High risk
CUS-00635,44,3,146.68,5,2,2,522,Potential Loyalists,13,Low risk
CUS-00636,172,5,221.66,2,3,2,232,At Risk,44,Medium risk
CUS-00637,596,1,49.33,1,1,1,111,Hibernating,85,High risk
CUS-00638,152,10,1460.13,2,5,5,255,High-Value Customers,59,Medium risk
CUS-00639,430,3,307.62,1,2,3,123,Hibernating,82,High risk
CUS-00640,12,5,412.11,5,3,4,534,Discount Seekers,21,Low risk
CUS-00641,22,5,689.6800000000001,5,3,5,535,Potential Loyalists,13,Low risk
CUS-00642,22,1,182.44,5,1,2,512,Potential Loyalists,25,Low risk
CUS-00643,585,4,340.08,1,3,3,133,At Risk,67,High risk
CUS-00644,45,2,70.46000000000001,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00645,191,4,292.61,2,3,3,233,At Risk,54,Medium risk
CUS-00646,50,5,602.76,4,3,4,434,Potential Loyalists,23,Low risk
CUS-00647,98,6,589.22,3,4,4,344,Loyal Customers,33,Low risk
CUS-00648,59,4,280.78999999999996,4,3,3,433,Discount Seekers,28,Low risk
CUS-00649,50,5,316.81,4,3,3,433,Potential Loyalists,23,Low risk
CUS-00650,836,1,31.18,1,1,1,111,Hibernating,77,High risk
CUS-00651,343,4,241.3,2,3,2,232,At Risk,72,High risk
CUS-00652,161,7,751.16,2,4,5,245,High-Value Customers,52,Medium risk
CUS-00653,118,6,322.77,3,4,3,343,Discount Seekers,26,Low risk
CUS-00654,454,1,33.96,1,1,1,111,Hibernating,77,High risk
CUS-00655,567,3,262.26,1,2,3,123,Hibernating,67,High risk
CUS-00656,131,8,703.15,3,5,5,355,High-Value Customers,45,Medium risk
CUS-00657,248,4,270.7,2,3,3,233,At Risk,72,High risk
CUS-00658,388,6,752.84,2,4,5,245,High-Value Customers,65,High risk
CUS-00659,723,5,216.03,1,3,2,132,At Risk,67,High risk
CUS-00660,105,5,428.12,3,3,4,334,Potential Loyalists,18,Low risk
CUS-00661,96,8,438.96999999999997,3,5,4,354,Loyal Customers,18,Low risk
CUS-00662,531,2,246.06,1,1,2,112,Hibernating,67,High risk
CUS-00663,18,3,94.34,5,2,1,521,Potential Loyalists,5,Low risk
CUS-00664,27,2,74.16,5,1,1,511,Potential Loyalists,5,Low risk
CUS-00665,229,10,801.85,2,5,5,255,High-Value Customers,59,Medium risk
CUS-00666,470,3,199.64999999999998,1,2,2,122,Hibernating,67,High risk
CUS-00667,50,12,807.8,4,5,5,455,High-Value Customers,13,Low risk
CUS-00668,76,5,600.28,4,3,4,434,Potential Loyalists,5,Low risk
CUS-00669,85,4,365.19,3,3,3,333,Potential Loyalists,20,Low risk
CUS-00670,87,10,738.6899999999999,3,5,5,355,High-Value Customers,13,Low risk
CUS-00671,99,8,1022.3,3,5,5,355,High-Value Customers,18,Low risk
CUS-00672,705,1,124.46,1,1,1,111,Hibernating,77,High risk
CUS-00673,81,4,254.97,4,3,3,433,Potential Loyalists,5,Low risk
CUS-00674,74,6,422.72,4,4,4,444,Champions,13,Low risk
CUS-00675,773,3,299.09,1,2,3,123,Hibernating,85,High risk
CUS-00676,27,8,750.5,5,5,5,555,High-Value Customers,13,Low risk
CUS-00677,75,8,500.36,4,5,4,454,Champions,5,Low risk
CUS-00678,15,2,244.7,5,1,2,512,Potential Loyalists,5,Low risk
CUS-00679,1029,1,120.99,1,1,1,111,Hibernating,85,High risk
CUS-00680,73,8,664.0699999999999,4,5,5,455,High-Value Customers,5,Low risk
CUS-00681,123,5,361.63,3,3,3,333,Potential Loyalists,30,Low risk
CUS-00682,26,20,2016.41,5,5,5,555,High-Value Customers,13,Low risk
CUS-00683,61,7,1677.85,4,4,5,445,High-Value Customers,13,Low risk
CUS-00684,639,2,110.69999999999999,1,1,1,111,Hibernating,77,High risk
CUS-00685,441,5,569.51,1,3,4,134,At Risk,65,High risk
CUS-00686,554,2,141.31,1,1,2,112,Hibernating,75,High risk
CUS-00687,23,1,172.17,5,1,2,512,Potential Loyalists,13,Low risk
CUS-00688,32,4,364.49,5,3,3,533,Potential Loyalists,5,Low risk
CUS-00689,18,3,420.97,5,2,4,524,Potential Loyalists,5,Low risk
CUS-00690,269,3,284.42,2,2,3,223,Hibernating,57,Medium risk
CUS-00691,124,5,499.53999999999996,3,3,4,334,Potential Loyalists,45,Medium risk
CUS-00692,103,9,586.41,3,5,4,354,Discount Seekers,41,Medium risk
CUS-00693,791,4,121.36,1,3,1,131,At Risk,67,High risk
CUS-00694,77,3,164.45,4,2,2,422,Potential Loyalists,20,Low risk
CUS-00695,28,5,380.49,5,3,3,533,Potential Loyalists,20,Low risk
CUS-00696,119,4,153.73,3,3,2,332,Potential Loyalists,18,Low risk
CUS-00697,262,6,654.6,2,4,4,244,At Risk,65,High risk
CUS-00698,77,6,700.65,4,4,5,445,High-Value Customers,21,Low risk
CUS-00699,31,7,595.25,5,4,4,544,Champions,21,Low risk
CUS-00700,165,1,38.43,2,1,1,211,Hibernating,79,High risk
CUS-00701,125,7,476.55,3,4,4,344,Loyal Customers,45,Medium risk
CUS-00702,95,7,782.52,3,4,5,345,High-Value Customers,18,Low risk
CUS-00703,63,12,1449.74,4,5,5,455,High-Value Customers,20,Low risk
CUS-00704,118,3,209.02,3,2,2,322,Potential Loyalists,28,Low risk
CUS-00705,113,8,891.25,3,5,5,355,High-Value Customers,18,Low risk
CUS-00706,99,6,956.0699999999999,3,4,5,345,High-Value Customers,18,Low risk
CUS-00707,63,6,678.91,4,4,5,445,High-Value Customers,5,Low risk
CUS-00708,58,8,621.03,4,5,4,454,Champions,20,Low risk
CUS-00709,956,2,182.39,1,1,2,112,Hibernating,92,High risk
CUS-00710,516,1,164.09,1,1,2,112,Hibernating,92,High risk
CUS-00711,820,2,39.94,1,1,1,111,Hibernating,100,High risk
CUS-00712,384,1,76.28,2,1,1,211,Hibernating,77,High risk
CUS-00713,37,13,1007.59,5,5,5,555,High-Value Customers,28,Low risk
CUS-00714,388,4,257.65,2,3,3,233,At Risk,82,High risk
CUS-00715,58,4,549.05,4,3,4,434,Potential Loyalists,5,Low risk
CUS-00716,425,2,219.12,1,1,2,112,Hibernating,75,High risk
CUS-00717,62,1,116.18,4,1,1,411,Potential Loyalists,5,Low risk
CUS-00718,564,2,87.28,1,1,1,111,Hibernating,77,High risk
CUS-00719,50,4,276.49,4,3,3,433,Potential Loyalists,5,Low risk
CUS-00720,45,9,1033.16,5,5,5,555,High-Value Customers,20,Low risk
