order_id,customer_id,order_date,product_category,revenue,cost,profit,discount_amount,quantity,return_flag,campaign_id,channel,device_type,country
ORD-000211,CUS-00044,2025-09-04,Shoes,69.88,44.76,25.12,7.3,1,0,CMP-108,Email,Mobile,France
ORD-000212,CUS-00044,2025-09-29,Shoes,78.61,53.75,24.86,14.06,1,0,CMP-108,Email,Mobile,France
ORD-000213,CUS-00045,2023-07-03,Jeans,49.3,37.15,12.16,10.61,1,0,CMP-022,Email,Mobile,Spain
ORD-000214,CUS-00045,2023-07-17,Jeans,47.79,33.62,11.42,6.43,1,1,CMP-107,Meta Ads,Mobile,Spain
ORD-000215,CUS-00045,2023-08-25,Jeans,62.62,51.17,11.46,19.9,1,0,CMP-034,Email,Mobile,Spain
ORD-000216,CUS-00046,2025-09-03,Accessories,35.81,17.22,18.58,2.47,1,0,CMP-083,Email,Mobile,Germany
ORD-000217,CUS-00046,2025-09-26,Accessories,78.83,41.14,37.69,12.6,2,0,CMP-084,Google Search,Mobile,Germany
ORD-000218,CUS-00046,2025-10-19,Accessories,31.04,14.72,16.33,1.66,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-000219,CUS-00046,2025-10-22,Dresses,83.7,50.25,29.4,7.66,1,1,CMP-062,TikTok Ads,Mobile,Germany
ORD-000220,CUS-00047,2024-09-15,Shoes,62.33,43.89,18.44,13.34,1,0,CMP-117,Organic Search,Mobile,Italy
ORD-000221,CUS-00047,2024-12-15,Shoes,81.17,51.39,29.78,7.43,1,0,CMP-092,Meta Ads,Mobile,Italy
ORD-000222,CUS-00047,2025-01-31,Sportswear,51.59,35.67,15.93,10.98,1,0,CMP-120,Google Search,Mobile,Italy
ORD-000223,CUS-00048,2024-03-15,Sportswear,78.11,44.68,26.32,0.28,1,1,CMP-083,Email,Mobile,Spain
ORD-000224,CUS-00048,2025-02-02,Jackets,212.66,133.26,79.4,9.44,2,0,CMP-097,Display Ads,Mobile,Spain
ORD-000225,CUS-00048,2025-03-11,Dresses,125.18,74.42,50.76,10.13,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-000226,CUS-00048,2025-05-01,Jeans,46.95,29.36,9.51,0.4,1,1,CMP-039,TikTok Ads,Mobile,Spain
ORD-000227,CUS-00048,2025-05-10,Dresses,76.72,43.69,33.03,2.71,1,0,CMP-066,Google Search,Mobile,Spain
ORD-000228,CUS-00048,2025-09-19,Jackets,404.09,262.89,141.2,34.06,3,0,CMP-095,Affiliate,Mobile,Spain
ORD-000229,CUS-00049,2024-04-04,Bags,207.66,122.24,85.42,22.98,2,0,CMP-042,Google Search,Mobile,Germany
ORD-000230,CUS-00049,2024-05-04,Accessories,23.06,10.65,12.4,0.61,1,0,CMP-023,Meta Ads,Mobile,Germany
ORD-000231,CUS-00049,2025-05-07,Bags,114.65,60.83,53.82,0.13,1,0,CMP-042,Google Search,Mobile,Germany
ORD-000232,CUS-00049,2025-10-22,Accessories,33.72,15.85,17.88,1.49,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-000233,CUS-00050,2024-12-20,Shoes,96.61,59.2,37.4,5.47,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-000234,CUS-00050,2025-01-18,Shoes,86.56,54.2,32.36,6.89,1,0,CMP-085,Email,Desktop,Germany
ORD-000235,CUS-00050,2025-04-05,Shoes,144.62,92.54,52.08,14.94,2,0,CMP-090,Organic Search,Desktop,Germany
ORD-000236,CUS-00050,2025-06-11,Shoes,130.91,77.15,53.76,2.11,2,0,CMP-076,Email,Desktop,Germany
ORD-000237,CUS-00050,2025-07-09,Jeans,58.77,39.24,19.53,4.52,1,0,CMP-085,Email,Desktop,Germany
ORD-000238,CUS-00050,2025-07-21,Shoes,64.93,40.86,24.06,5.53,1,0,CMP-090,Organic Search,Desktop,Germany
ORD-000239,CUS-00050,2025-08-21,Shoes,80.34,47.18,33.16,1.01,1,0,CMP-076,Email,Desktop,Germany
ORD-000240,CUS-00050,2025-09-16,Sportswear,64.35,37.86,26.49,2.08,1,0,CMP-001,Google Search,Desktop,Germany
ORD-000241,CUS-00050,2025-10-11,Shoes,94.36,55.88,38.48,1.99,1,0,CMP-085,Email,Desktop,Germany
ORD-000242,CUS-00050,2025-10-29,Shoes,74.98,43.9,31.08,0.7,1,0,CMP-112,Organic Search,Desktop,Germany
ORD-000243,CUS-00051,2025-12-10,Accessories,24.35,12.93,11.42,4.38,1,0,CMP-120,Google Search,Mobile,Italy
ORD-000244,CUS-00051,2025-12-10,Accessories,79.49,39.44,40.04,8.16,2,0,CMP-117,Organic Search,Mobile,Italy
ORD-000245,CUS-00051,2025-12-10,Accessories,51.85,28.44,23.42,11.34,2,0,CMP-118,Email,Mobile,Italy
ORD-000246,CUS-00051,2025-12-10,Accessories,45.73,24.67,21.06,9.1,1,0,CMP-118,Email,Mobile,Italy
ORD-000247,CUS-00052,2023-05-27,Bags,94.12,64.44,29.68,27.47,1,0,CMP-073,Organic Search,Mobile,Germany
ORD-000248,CUS-00052,2023-11-22,Jeans,74.36,53.11,21.24,11.31,1,0,CMP-087,Organic Search,Mobile,Germany
ORD-000249,CUS-00052,2024-07-12,Bags,80.24,50.52,29.72,15.08,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-000250,CUS-00053,2024-08-29,Sportswear,49.4,41.5,7.9,23.41,1,0,CMP-035,Meta Ads,Mobile,Netherlands
ORD-000251,CUS-00053,2024-11-20,Bags,93.97,59.45,34.52,18.2,1,0,CMP-039,TikTok Ads,Mobile,Netherlands
ORD-000252,CUS-00053,2025-01-05,Jackets,120.93,85.67,35.26,21.86,1,0,CMP-044,Email,Mobile,Netherlands
ORD-000253,CUS-00053,2025-10-08,Jeans,107.09,101.15,-2.48,56.05,2,1,CMP-018,Meta Ads,Mobile,Netherlands
ORD-000254,CUS-00053,2025-12-07,Shoes,46.62,34.51,12.11,12.88,1,0,CMP-018,Meta Ads,Mobile,Netherlands
ORD-000255,CUS-00053,2025-12-07,Bags,50.98,41.69,9.29,27.68,1,0,CMP-109,TikTok Ads,Mobile,Netherlands
ORD-000256,CUS-00054,2023-08-09,Jackets,124.57,77.48,47.08,4.57,1,0,CMP-050,Meta Ads,Mobile,France
ORD-000257,CUS-00054,2025-01-09,Bags,81.15,43.97,37.18,1.81,1,0,CMP-108,Email,Mobile,France
ORD-000258,CUS-00054,2025-02-02,Bags,101.04,55.41,45.63,3.51,1,0,CMP-050,Meta Ads,Mobile,France
ORD-000259,CUS-00054,2025-04-09,Bags,193.41,106.89,86.52,8.28,2,0,CMP-006,Affiliate,Mobile,France
ORD-000260,CUS-00054,2025-06-22,Bags,143.61,79.06,64.55,5.56,1,0,CMP-108,Email,Mobile,France
ORD-000261,CUS-00055,2025-02-27,Jackets,114.46,71.2,43.26,4.21,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-000262,CUS-00055,2025-04-06,Shoes,152.68,96.38,56.3,13.48,2,0,CMP-058,Display Ads,Mobile,Germany
ORD-000263,CUS-00055,2025-04-23,Jeans,67.91,42.48,18.32,0.62,1,1,CMP-016,Organic Search,Mobile,Germany
ORD-000264,CUS-00055,2025-07-22,Jackets,216.36,144.68,71.68,24.77,2,0,CMP-054,Google Search,Mobile,Germany
ORD-000265,CUS-00055,2025-07-23,Jackets,127.79,80.07,47.72,5.66,1,0,CMP-054,Google Search,Mobile,Germany
ORD-000266,CUS-00055,2025-08-01,Bags,69.59,41.45,28.14,8.62,1,0,CMP-087,Organic Search,Mobile,Germany
ORD-000267,CUS-00055,2025-08-08,Jackets,150.4,94.22,56.18,6.64,1,0,CMP-022,Email,Mobile,Germany
ORD-000268,CUS-00055,2025-08-17,Jeans,36.92,23.48,13.44,0.95,1,0,CMP-025,Meta Ads,Mobile,Germany
ORD-000269,CUS-00055,2025-08-18,Beauty,33.46,15.66,17.8,3.83,1,0,CMP-022,Email,Mobile,Germany
ORD-000270,CUS-00055,2025-09-11,Jackets,121.82,73.54,48.27,0.76,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-000271,CUS-00055,2025-10-06,Jackets,80.09,50.18,29.91,3.55,1,0,CMP-084,Google Search,Mobile,Germany
ORD-000272,CUS-00056,2024-05-18,Jackets,128.71,84.44,40.86,12.02,1,1,CMP-041,Organic Search,Desktop,Netherlands
ORD-000273,CUS-00056,2024-06-19,Jackets,83.21,58.24,20.75,13.86,1,1,CMP-075,Email,Desktop,Netherlands
ORD-000274,CUS-00056,2024-10-23,Dresses,112.96,64.74,48.22,4.75,2,0,CMP-115,Email,Desktop,Netherlands
ORD-000275,CUS-00056,2025-01-15,Dresses,55.12,35.51,19.61,9.44,1,0,CMP-075,Email,Desktop,Netherlands
ORD-000276,CUS-00056,2025-01-24,Dresses,69.92,42.52,27.4,7.39,1,0,CMP-013,Affiliate,Desktop,Netherlands
ORD-000277,CUS-00056,2025-02-22,Dresses,135.17,85.44,49.73,20.18,2,0,CMP-064,Google Search,Desktop,Netherlands
ORD-000278,CUS-00056,2025-05-18,Dresses,45.53,28.46,17.07,6.21,1,0,CMP-050,Meta Ads,Desktop,Netherlands
ORD-000279,CUS-00056,2025-06-12,Dresses,70.83,45.3,25.52,11.54,1,0,CMP-015,Email,Desktop,Netherlands
ORD-000280,CUS-00056,2025-07-02,Sportswear,69.72,44.74,24.98,8.77,1,0,CMP-044,Email,Desktop,Netherlands
ORD-000281,CUS-00056,2025-07-09,Dresses,71.03,43.31,27.72,7.71,1,0,CMP-045,Meta Ads,Desktop,Netherlands
ORD-000282,CUS-00056,2025-10-05,Accessories,33.06,17.26,15.8,5.3,1,0,CMP-061,Display Ads,Desktop,Netherlands
ORD-000283,CUS-00056,2025-10-29,Beauty,22.33,10.1,12.24,1.71,1,0,CMP-115,Email,Desktop,Netherlands
ORD-000284,CUS-00057,2023-08-06,Beauty,75.9,36.66,39.24,11.39,3,0,CMP-093,Meta Ads,Mobile,Spain
ORD-000285,CUS-00057,2024-01-08,Sportswear,77.83,57.67,20.16,23.35,2,0,CMP-082,TikTok Ads,Mobile,Spain
ORD-000286,CUS-00057,2024-06-06,Beauty,24.51,11.8,12.71,3.58,1,0,CMP-044,Email,Mobile,Spain
ORD-000287,CUS-00058,2024-09-27,Sportswear,49.12,31.41,17.71,5.99,1,0,CMP-028,Display Ads,Mobile,Italy
ORD-000288,CUS-00058,2025-04-05,Jackets,122.12,89.5,32.62,27.04,1,0,CMP-092,Meta Ads,Mobile,Italy
ORD-000289,CUS-00058,2025-06-24,Sportswear,56.41,33.94,22.47,3.14,1,0,CMP-118,Email,Mobile,Italy
ORD-000290,CUS-00058,2025-09-11,Sportswear,48.06,29.24,18.82,3.24,1,0,CMP-118,Email,Mobile,Italy
ORD-000291,CUS-00059,2024-10-20,Beauty,18.25,11.6,6.66,9.36,1,0,CMP-026,Meta Ads,Tablet,Spain
ORD-000292,CUS-00059,2025-05-07,Dresses,58.78,41.93,16.85,17.46,1,0,CMP-075,Email,Tablet,Spain
ORD-000293,CUS-00059,2025-06-14,Dresses,56.01,40.88,15.13,18.32,1,0,CMP-036,TikTok Ads,Tablet,Spain
ORD-000294,CUS-00059,2025-10-09,Jeans,102.1,97.19,4.91,54.66,2,0,CMP-034,Email,Tablet,Spain
ORD-000295,CUS-00060,2023-07-04,Jackets,133.22,99.6,30.73,32.78,1,1,CMP-017,Organic Search,Desktop,Spain
ORD-000296,CUS-00060,2023-07-13,Shoes,68.65,50.72,17.93,18.8,1,0,CMP-076,Email,Desktop,Spain
ORD-000297,CUS-00060,2024-01-30,Shoes,171.58,110.16,61.43,18.34,2,0,CMP-017,Organic Search,Desktop,Spain
ORD-000298,CUS-00061,2025-05-17,Shoes,74.4,51.26,23.14,13.97,1,0,CMP-103,Organic Search,Desktop,Germany
ORD-000299,CUS-00061,2025-08-02,Bags,81.65,49.97,31.68,12.64,1,0,CMP-001,Google Search,Desktop,Germany
ORD-000300,CUS-00061,2025-09-13,Shoes,73.66,47.99,25.67,9.08,1,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-000301,CUS-00061,2025-10-24,Sportswear,85.27,51.28,33.98,4.7,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-000302,CUS-00061,2025-12-08,Beauty,27.86,13.72,14.14,4.8,1,0,CMP-112,Organic Search,Desktop,Germany
ORD-000303,CUS-00062,2025-08-24,Dresses,49.52,38.35,11.17,20.21,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-000304,CUS-00062,2025-08-29,Dresses,118.29,93.37,24.92,51.48,2,0,CMP-085,Email,Desktop,Germany
ORD-000305,CUS-00062,2025-09-20,Dresses,107.88,89.3,18.58,54.48,2,0,CMP-085,Email,Desktop,Germany
ORD-000306,CUS-00062,2025-09-28,Dresses,103.59,87.38,16.21,55.29,2,0,CMP-112,Organic Search,Desktop,Germany
ORD-000307,CUS-00062,2025-10-22,Dresses,51.83,39.73,12.1,20.4,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-000308,CUS-00062,2025-10-28,Shoes,59.01,50.43,8.57,27.95,1,0,CMP-076,Email,Desktop,Germany
ORD-000309,CUS-00062,2025-11-09,Accessories,36.67,23.51,13.17,15.56,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-000310,CUS-00062,2025-11-09,Dresses,57.93,43.98,13.95,22.03,1,0,CMP-009,Google Search,Desktop,Germany
ORD-000311,CUS-00062,2025-11-12,Dresses,51.7,40.95,10.75,22.75,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-000312,CUS-00063,2023-12-19,Accessories,21.06,10.9,10.15,3.17,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-000313,CUS-00063,2024-03-29,Accessories,36.36,16.38,19.98,0.04,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-000314,CUS-00063,2024-04-06,Shoes,79.43,48.7,30.73,4.53,1,0,CMP-094,Email,Desktop,UK
ORD-000315,CUS-00063,2024-07-19,Jackets,139.49,93.23,46.26,15.89,1,0,CMP-091,Email,Desktop,UK
ORD-000316,CUS-00063,2024-08-16,Sportswear,53.31,33.33,19.98,5.17,1,0,CMP-091,Email,Desktop,UK
ORD-000317,CUS-00063,2024-09-30,Accessories,54.12,26.44,27.67,4.65,1,0,CMP-094,Email,Desktop,UK
ORD-000318,CUS-00063,2024-10-31,Accessories,31.65,16.42,15.23,4.85,1,0,CMP-100,Google Search,Desktop,UK
ORD-000319,CUS-00063,2024-11-12,Bags,87.89,49.49,38.4,5.48,1,0,CMP-011,Email,Desktop,UK
ORD-000320,CUS-00063,2024-11-30,Accessories,32.07,15.06,17.01,1.4,1,0,CMP-091,Email,Desktop,UK
ORD-000321,CUS-00064,2025-12-02,Beauty,20.18,9.92,10.26,3.44,1,0,CMP-029,Email,Mobile,UK
ORD-000322,CUS-00065,2025-09-06,Beauty,69.12,32.27,36.84,7.73,2,0,CMP-028,Display Ads,Desktop,Italy
ORD-000323,CUS-00065,2025-10-23,Beauty,49.07,22.46,26.61,4.41,1,0,CMP-118,Email,Desktop,Italy
ORD-000324,CUS-00065,2025-10-31,Sportswear,42.87,31.25,11.61,11.96,1,0,CMP-120,Google Search,Desktop,Italy
ORD-000325,CUS-00066,2025-10-11,Sportswear,182.31,124.96,57.35,36.92,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-000326,CUS-00066,2025-10-16,Accessories,38.31,19.63,18.68,5.32,1,0,CMP-095,Affiliate,Mobile,Spain
ORD-000327,CUS-00066,2025-10-16,Sportswear,62.81,41.96,20.85,10.81,2,0,CMP-094,Email,Mobile,Spain
ORD-000328,CUS-00067,2024-07-21,Jeans,50.82,34.14,16.68,4.24,1,0,CMP-047,Organic Search,Mobile,France
ORD-000329,CUS-00067,2024-09-10,Jeans,210.72,144.52,66.2,22.38,3,0,CMP-050,Meta Ads,Mobile,France
ORD-000330,CUS-00067,2024-11-02,Beauty,30.95,13.9,17.05,2.14,1,0,CMP-106,Meta Ads,Mobile,France
ORD-000331,CUS-00067,2024-11-03,Dresses,53.99,32.24,21.75,4.63,1,0,CMP-108,Email,Mobile,France
ORD-000332,CUS-00067,2024-12-01,Jeans,88.73,71.75,16.98,27.0,2,0,CMP-108,Email,Mobile,France
ORD-000333,CUS-00068,2024-05-28,Dresses,76.65,51.89,24.77,17.69,1,0,CMP-067,Email,Desktop,France
ORD-000334,CUS-00068,2024-06-30,Dresses,82.95,50.71,32.24,9.25,1,0,CMP-074,Meta Ads,Desktop,France
ORD-000335,CUS-00068,2024-07-06,Accessories,33.98,17.85,16.13,5.69,1,0,CMP-030,Affiliate,Desktop,France
ORD-000336,CUS-00069,2024-07-22,Dresses,135.14,78.71,56.44,7.96,2,0,CMP-042,Google Search,Mobile,Germany
ORD-000337,CUS-00069,2024-09-07,Shoes,72.84,42.88,29.96,1.08,1,0,CMP-087,Organic Search,Mobile,Germany
ORD-000338,CUS-00069,2025-02-13,Bags,113.27,64.91,48.36,9.2,1,0,CMP-062,TikTok Ads,Mobile,Germany
ORD-000339,CUS-00069,2025-04-30,Dresses,258.2,142.82,115.39,1.46,2,0,CMP-083,Email,Mobile,Germany
ORD-000340,CUS-00069,2025-06-12,Dresses,52.62,29.6,23.02,1.19,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-000341,CUS-00069,2025-06-28,Jackets,160.01,99.29,55.54,5.47,1,1,CMP-073,Organic Search,Mobile,Germany
ORD-000342,CUS-00069,2025-09-06,Dresses,98.05,54.16,43.89,0.42,1,0,CMP-083,Email,Mobile,Germany
ORD-000343,CUS-00070,2025-07-30,Jackets,92.21,58.45,33.76,5.2,1,0,CMP-076,Email,Mobile,Spain
ORD-000344,CUS-00071,2025-09-17,Shoes,103.37,63.34,40.02,5.84,2,0,CMP-098,Email,Tablet,UK
ORD-000345,CUS-00072,2025-08-04,Accessories,23.17,10.99,12.18,1.26,1,0,CMP-083,Email,Mobile,Germany
ORD-000346,CUS-00072,2025-09-15,Sportswear,80.43,48.49,31.94,4.64,1,0,CMP-048,Affiliate,Mobile,Germany
ORD-000347,CUS-00072,2025-10-18,Sportswear,44.42,26.06,18.37,1.29,1,0,CMP-084,Google Search,Mobile,Germany
ORD-000348,CUS-00072,2025-10-27,Jackets,212.53,136.55,75.97,15.06,2,0,CMP-073,Organic Search,Mobile,Germany
ORD-000349,CUS-00073,2024-12-13,Accessories,18.99,11.14,7.85,5.77,1,0,CMP-023,Meta Ads,Mobile,Germany
ORD-000350,CUS-00074,2025-10-18,Bags,65.34,35.51,29.83,1.66,1,0,CMP-039,TikTok Ads,Desktop,France
ORD-000351,CUS-00075,2024-02-26,Beauty,122.99,55.41,67.58,8.93,3,0,CMP-081,Google Search,Mobile,Netherlands
ORD-000352,CUS-00075,2024-03-07,Shoes,59.0,39.13,19.87,8.46,1,0,CMP-104,TikTok Ads,Mobile,Netherlands
ORD-000353,CUS-00075,2024-03-09,Shoes,78.45,53.15,25.3,13.19,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-000354,CUS-00075,2025-08-03,Jeans,52.91,39.66,9.25,11.06,1,1,CMP-015,Email,Mobile,Netherlands
ORD-000355,CUS-00075,2025-09-16,Shoes,73.99,48.75,25.24,10.07,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-000356,CUS-00076,2025-09-26,Sportswear,56.04,38.87,17.17,12.15,1,0,CMP-049,Google Search,Tablet,UK
ORD-000357,CUS-00076,2025-11-21,Dresses,72.87,43.9,28.97,6.96,1,0,CMP-082,TikTok Ads,Tablet,UK
ORD-000358,CUS-00077,2025-10-10,Jackets,110.5,75.94,30.14,16.07,1,1,CMP-060,TikTok Ads,Desktop,UK
ORD-000359,CUS-00077,2025-12-06,Jeans,96.66,69.97,26.69,16.19,2,0,CMP-053,Organic Search,Desktop,UK
ORD-000360,CUS-00077,2025-12-11,Accessories,42.09,20.29,21.8,3.01,1,0,CMP-053,Organic Search,Desktop,UK
ORD-000361,CUS-00078,2024-07-04,Accessories,38.95,19.77,19.18,4.99,1,0,CMP-009,Google Search,Desktop,Germany
ORD-000362,CUS-00078,2024-08-09,Shoes,99.98,65.49,34.49,12.94,2,0,CMP-009,Google Search,Desktop,Germany
ORD-000363,CUS-00078,2024-12-24,Shoes,141.1,83.35,57.75,2.61,2,0,CMP-080,Affiliate,Desktop,Germany
ORD-000364,CUS-00078,2025-04-29,Shoes,130.93,82.91,48.02,12.02,2,0,CMP-076,Email,Desktop,Germany
ORD-000365,CUS-00078,2025-05-17,Shoes,90.07,52.35,37.72,0.19,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-000366,CUS-00078,2025-06-01,Shoes,73.97,43.71,30.26,1.39,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-000367,CUS-00078,2025-06-06,Shoes,66.08,39.63,26.45,2.24,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-000368,CUS-00078,2025-06-10,Shoes,176.69,103.01,73.68,0.92,2,0,CMP-103,Organic Search,Desktop,Germany
ORD-000369,CUS-00078,2025-06-30,Shoes,53.55,32.94,20.61,3.25,1,0,CMP-076,Email,Desktop,Germany
ORD-000370,CUS-00078,2025-07-13,Shoes,119.26,75.7,43.55,11.27,1,0,CMP-076,Email,Desktop,Germany
ORD-000371,CUS-00078,2025-09-18,Jeans,141.35,97.6,43.75,16.07,2,0,CMP-056,Organic Search,Desktop,Germany
ORD-000372,CUS-00078,2025-11-01,Beauty,30.55,12.87,17.68,0.09,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-000373,CUS-00078,2025-11-22,Shoes,63.58,40.34,23.24,5.97,1,0,CMP-001,Google Search,Desktop,Germany
ORD-000374,CUS-00079,2024-01-26,Sportswear,47.49,31.5,16.0,7.76,1,0,CMP-083,Email,Mobile,Germany
ORD-000375,CUS-00080,2024-01-18,Shoes,62.68,45.39,17.29,15.58,1,0,CMP-035,Meta Ads,Desktop,Spain
ORD-000376,CUS-00080,2024-03-17,Jackets,151.69,97.41,54.28,10.66,1,0,CMP-060,TikTok Ads,Desktop,Spain
ORD-000377,CUS-00080,2024-06-18,Sportswear,40.19,24.14,16.05,2.17,1,0,CMP-098,Email,Desktop,Spain
ORD-000378,CUS-00080,2024-07-19,Jackets,102.67,65.62,37.05,6.69,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-000379,CUS-00080,2024-07-23,Sportswear,47.45,31.44,16.01,7.7,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-000380,CUS-00080,2024-09-11,Sportswear,67.46,45.4,22.07,12.18,1,0,CMP-088,Google Search,Desktop,Spain
ORD-000381,CUS-00080,2024-11-05,Bags,55.36,34.13,21.23,9.03,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-000382,CUS-00080,2024-12-25,Sportswear,86.54,55.18,31.36,10.27,2,0,CMP-011,Email,Desktop,Spain
ORD-000383,CUS-00080,2025-01-09,Sportswear,82.42,52.58,29.84,9.83,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-000384,CUS-00080,2025-03-04,Sportswear,30.25,20.32,5.75,5.4,1,1,CMP-035,Meta Ads,Desktop,Spain
ORD-000385,CUS-00080,2025-04-04,Sportswear,84.66,52.85,31.81,8.06,2,0,CMP-088,Google Search,Desktop,Spain
ORD-000386,CUS-00080,2025-07-23,Sportswear,58.45,37.24,21.2,6.89,1,0,CMP-044,Email,Desktop,Spain
ORD-000387,CUS-00080,2025-08-12,Sportswear,59.2,40.06,19.14,11.09,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-000388,CUS-00080,2025-09-18,Jackets,86.67,57.96,28.71,9.93,1,0,CMP-067,Email,Desktop,Spain
ORD-000389,CUS-00080,2025-09-29,Sportswear,41.63,28.49,13.14,8.35,1,0,CMP-034,Email,Desktop,Spain
ORD-000390,CUS-00081,2024-04-24,Accessories,22.33,11.32,11.01,2.83,1,0,CMP-098,Email,Mobile,UK
ORD-000391,CUS-00082,2025-01-05,Shoes,115.73,94.88,20.85,47.86,2,0,CMP-042,Google Search,Mobile,Germany
ORD-000392,CUS-00082,2025-04-06,Jeans,42.05,38.32,3.74,19.75,1,0,CMP-022,Email,Mobile,Germany
ORD-000393,CUS-00082,2025-04-14,Shoes,63.21,46.94,9.81,17.73,1,1,CMP-048,Affiliate,Mobile,Germany
ORD-000394,CUS-00082,2025-05-18,Jeans,52.04,46.83,0.32,23.49,1,1,CMP-048,Affiliate,Mobile,Germany
ORD-000395,CUS-00082,2025-07-25,Jeans,75.24,58.1,17.14,18.46,1,0,CMP-048,Affiliate,Mobile,Germany
ORD-000396,CUS-00082,2025-08-03,Jeans,51.16,47.67,-2.49,25.72,1,1,CMP-062,TikTok Ads,Mobile,Germany
ORD-000397,CUS-00083,2024-10-22,Accessories,26.52,15.17,11.35,7.19,1,0,CMP-076,Email,Desktop,Germany
ORD-000398,CUS-00084,2025-07-26,Beauty,33.19,16.44,16.75,5.96,1,0,CMP-104,TikTok Ads,Mobile,France
ORD-000399,CUS-00084,2025-08-13,Jeans,286.88,205.57,73.01,44.69,3,1,CMP-113,Google Search,Mobile,France
ORD-000400,CUS-00084,2025-09-21,Beauty,92.6,42.88,49.72,9.5,3,0,CMP-047,Organic Search,Mobile,France
ORD-000401,CUS-00084,2025-11-07,Beauty,17.52,8.91,8.61,3.69,1,0,CMP-108,Email,Mobile,France
ORD-000402,CUS-00085,2025-03-31,Shoes,62.33,38.13,24.2,3.42,1,0,CMP-047,Organic Search,Desktop,France
ORD-000403,CUS-00085,2025-04-02,Shoes,65.28,42.64,22.64,8.24,1,0,CMP-065,Affiliate,Desktop,France
ORD-000404,CUS-00085,2025-11-06,Accessories,30.51,15.36,15.15,3.62,1,0,CMP-047,Organic Search,Desktop,France
ORD-000405,CUS-00086,2023-10-16,Shoes,62.78,44.08,13.13,13.21,1,1,CMP-037,Organic Search,Mobile,Spain
ORD-000406,CUS-00086,2023-10-28,Shoes,54.68,36.84,17.85,8.83,1,0,CMP-034,Email,Mobile,Spain
ORD-000407,CUS-00086,2024-02-11,Sportswear,62.14,46.48,15.67,19.39,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-000408,CUS-00087,2024-11-11,Accessories,68.44,35.03,33.41,9.4,2,0,CMP-108,Email,Mobile,France
ORD-000409,CUS-00088,2025-11-30,Accessories,26.1,14.1,12.0,5.24,1,0,CMP-031,Meta Ads,Mobile,Spain
ORD-000410,CUS-00088,2025-12-11,Dresses,119.52,71.34,48.18,10.18,2,0,CMP-058,Display Ads,Mobile,Spain
ORD-000411,CUS-00089,2025-06-02,Sportswear,214.7,183.31,31.39,106.89,3,0,CMP-050,Meta Ads,Mobile,Netherlands
ORD-000412,CUS-00089,2025-07-25,Dresses,59.6,41.96,17.64,16.69,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-000413,CUS-00089,2025-08-01,Jackets,210.05,188.44,21.61,104.02,2,0,CMP-081,Google Search,Mobile,Netherlands
ORD-000414,CUS-00089,2025-09-16,Dresses,47.91,35.5,12.41,16.64,1,0,CMP-040,TikTok Ads,Mobile,Netherlands
ORD-000415,CUS-00089,2025-09-24,Sportswear,42.63,32.26,10.36,13.98,1,0,CMP-061,Display Ads,Mobile,Netherlands
ORD-000416,CUS-00089,2025-10-21,Dresses,41.66,35.77,5.89,23.38,1,0,CMP-014,Meta Ads,Mobile,Netherlands
ORD-000417,CUS-00090,2025-06-08,Sportswear,70.56,41.24,29.32,1.79,1,0,CMP-027,Organic Search,Desktop,Italy
ORD-000418,CUS-00090,2025-06-12,Dresses,96.44,55.07,41.36,3.7,1,0,CMP-027,Organic Search,Desktop,Italy
ORD-000419,CUS-00090,2025-06-21,Dresses,64.33,40.51,23.82,9.32,1,0,CMP-024,Organic Search,Desktop,Italy
ORD-000420,CUS-00090,2025-07-09,Jeans,70.07,51.71,18.35,13.34,1,0,CMP-078,Meta Ads,Desktop,Italy
