customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile
CUS-00273,25-34,Male,Italy,Returning,Affiliate,2023-06-12,Bags,Desktop,High-Value Customers
CUS-00274,35-44,Male,Italy,Returning,Email,2025-01-25,Shoes,Mobile,High-Value Customers
CUS-00275,25-34,Female,UK,Returning,Meta Ads,2023-11-24,Sportswear,Desktop,Discount Seekers
CUS-00276,35-44,Female,Germany,Returning,Meta Ads,2024-01-30,Shoes,Mobile,Loyal Customers
CUS-00277,25-34,Female,UK,Returning,Google Search,2024-10-01,Shoes,Mobile,At Risk
CUS-00278,18-24,Female,Netherlands,Returning,Email,2025-03-24,Sportswear,Mobile,Discount Seekers
CUS-00279,55+,Female,UK,Returning,Organic Search,2025-07-05,Beauty,Desktop,Potential Loyalists
CUS-00280,25-34,Male,UK,Returning,Affiliate,2025-01-21,Accessories,Desktop,Loyal Customers
CUS-00281,25-34,Male,Netherlands,Returning,Google Search,2024-10-02,Accessories,Desktop,Hibernating
CUS-00282,25-34,Female,Netherlands,New,Google Search,2025-12-11,Accessories,Mobile,New Customers
CUS-00283,55+,Male,Germany,New,Google Search,2025-09-19,Beauty,Mobile,New Customers
CUS-00284,45-54,Female,France,Returning,Affiliate,2024-05-18,Bags,Mobile,High-Value Customers
CUS-00285,18-24,Female,Italy,Returning,Google Search,2024-02-12,Jeans,Mobile,At Risk
CUS-00286,35-44,Female,France,New,Google Search,2025-06-28,Accessories,Mobile,New Customers
CUS-00287,25-34,Male,Germany,Returning,Email,2024-03-08,Sportswear,Mobile,Potential Loyalists
CUS-00288,35-44,Female,Italy,Returning,Affiliate,2024-07-22,Beauty,Desktop,Potential Loyalists
CUS-00289,35-44,Female,France,Returning,Google Search,2023-01-28,Dresses,Mobile,Loyal Customers
CUS-00290,45-54,Female,France,Returning,Email,2023-07-16,Beauty,Tablet,Hibernating
CUS-00291,18-24,Female,Italy,Returning,Meta Ads,2023-10-24,Shoes,Desktop,Discount Seekers
CUS-00292,55+,Female,Italy,Returning,TikTok Ads,2023-11-29,Accessories,Mobile,Potential Loyalists
CUS-00293,25-34,Female,Poland,Returning,Organic Search,2025-05-13,Shoes,Mobile,Potential Loyalists
CUS-00294,25-34,Female,Germany,Returning,Email,2025-06-26,Shoes,Mobile,Discount Seekers
CUS-00295,45-54,Female,Spain,Returning,Google Search,2025-03-25,Sportswear,Mobile,Champions
CUS-00296,18-24,Female,UK,New,Google Search,2025-10-24,Shoes,Tablet,New Customers
CUS-00297,25-34,Non-binary/Other,France,New,Meta Ads,2025-10-05,Accessories,Desktop,New Customers
CUS-00298,18-24,Female,France,Returning,Organic Search,2024-06-19,Jeans,Mobile,At Risk
CUS-00299,35-44,Non-binary/Other,Germany,Returning,Meta Ads,2024-08-30,Jeans,Tablet,Loyal Customers
CUS-00300,18-24,Female,Spain,Returning,Email,2023-07-13,Shoes,Mobile,At Risk
CUS-00301,25-34,Female,Italy,Returning,Organic Search,2025-06-06,Accessories,Mobile,Potential Loyalists
CUS-00302,18-24,Female,Netherlands,Returning,Google Search,2024-06-15,Shoes,Mobile,At Risk
CUS-00303,25-34,Female,Spain,Returning,Google Search,2025-03-17,Sportswear,Mobile,Champions
CUS-00304,18-24,Male,UK,New,Organic Search,2025-10-22,Accessories,Desktop,New Customers
CUS-00305,25-34,Female,Netherlands,New,Meta Ads,2025-06-13,Sportswear,Desktop,New Customers
CUS-00306,25-34,Female,Italy,Returning,Email,2024-01-30,Accessories,Mobile,Loyal Customers
CUS-00307,45-54,Female,UK,Returning,Affiliate,2023-03-25,Jeans,Desktop,Loyal Customers
CUS-00308,18-24,Male,Spain,Returning,Affiliate,2024-04-08,Accessories,Mobile,Loyal Customers
CUS-00309,25-34,Female,UK,Returning,Organic Search,2024-08-30,Sportswear,Mobile,Potential Loyalists
CUS-00310,25-34,Male,UK,Returning,Email,2023-06-18,Sportswear,Mobile,Champions
CUS-00311,18-24,Female,Poland,Returning,Google Search,2023-09-09,Sportswear,Mobile,Discount Seekers
CUS-00312,18-24,Male,France,Returning,TikTok Ads,2024-09-12,Sportswear,Mobile,Potential Loyalists
CUS-00313,55+,Female,UK,Returning,Meta Ads,2024-05-10,Beauty,Desktop,Hibernating
CUS-00314,35-44,Female,Italy,Returning,Organic Search,2024-11-09,Bags,Mobile,High-Value Customers
CUS-00315,25-34,Female,UK,Returning,Organic Search,2024-04-14,Jackets,Mobile,Champions
CUS-00316,25-34,Female,Netherlands,Returning,Meta Ads,2023-10-16,Jeans,Mobile,At Risk
CUS-00317,55+,Male,Germany,Returning,Email,2024-04-05,Jeans,Desktop,Discount Seekers
CUS-00318,25-34,Male,France,Returning,Meta Ads,2023-05-08,Bags,Mobile,At Risk
CUS-00319,18-24,Female,Spain,New,Organic Search,2025-10-16,Accessories,Mobile,New Customers
CUS-00320,35-44,Female,Germany,New,Affiliate,2025-11-18,Beauty,Mobile,New Customers
CUS-00321,35-44,Male,UK,Returning,Affiliate,2023-04-13,Shoes,Desktop,Champions
CUS-00322,35-44,Female,France,New,Meta Ads,2025-11-01,Beauty,Mobile,New Customers
CUS-00323,45-54,Female,Netherlands,Returning,Meta Ads,2023-05-09,Jackets,Desktop,High-Value Customers
CUS-00324,25-34,Male,Spain,Returning,Email,2024-07-04,Shoes,Mobile,High-Value Customers
CUS-00325,35-44,Female,Spain,Returning,Meta Ads,2024-11-19,Bags,Mobile,Champions
CUS-00326,55+,Female,Germany,Returning,Google Search,2024-11-26,Shoes,Desktop,At Risk
CUS-00327,25-34,Female,Netherlands,Returning,Meta Ads,2024-08-02,Shoes,Mobile,Potential Loyalists
CUS-00328,18-24,Female,UK,Returning,TikTok Ads,2024-10-05,Dresses,Mobile,Discount Seekers
CUS-00329,18-24,Female,Germany,Returning,Google Search,2024-12-30,Jackets,Mobile,Champions
CUS-00330,55+,Male,Germany,Returning,Display Ads,2025-04-04,Shoes,Tablet,Discount Seekers
CUS-00331,18-24,Male,Poland,Returning,Affiliate,2024-07-21,Jeans,Mobile,Discount Seekers
CUS-00332,55+,Female,Germany,Returning,Organic Search,2023-01-31,Jeans,Mobile,Loyal Customers
CUS-00333,25-34,Female,Germany,Returning,Email,2023-01-27,Jackets,Mobile,Champions
CUS-00334,25-34,Male,Italy,Returning,Display Ads,2023-07-28,Shoes,Mobile,Discount Seekers
CUS-00335,45-54,Male,Germany,Returning,Email,2023-01-21,Shoes,Desktop,Loyal Customers
CUS-00336,35-44,Female,Germany,New,Organic Search,2025-11-23,Beauty,Mobile,New Customers
CUS-00337,35-44,Non-binary/Other,France,Returning,Meta Ads,2025-01-16,Sportswear,Mobile,Discount Seekers
CUS-00338,25-34,Male,UK,New,Google Search,2025-10-27,Shoes,Desktop,New Customers
CUS-00339,25-34,Male,France,Returning,Affiliate,2024-01-26,Accessories,Mobile,Potential Loyalists
CUS-00340,18-24,Female,Spain,New,Meta Ads,2025-08-30,Shoes,Mobile,New Customers
CUS-00341,25-34,Male,UK,Returning,Affiliate,2024-09-11,Shoes,Desktop,Champions
CUS-00342,45-54,Female,UK,Returning,Google Search,2024-01-30,Bags,Mobile,High-Value Customers
CUS-00343,18-24,Male,France,Returning,Organic Search,2025-08-28,Sportswear,Mobile,Potential Loyalists
CUS-00344,25-34,Female,UK,Returning,Organic Search,2025-01-06,Jeans,Tablet,Loyal Customers
CUS-00345,35-44,Male,France,Returning,Google Search,2025-08-29,Sportswear,Mobile,Potential Loyalists
CUS-00346,25-34,Female,Germany,Returning,Organic Search,2024-01-16,Dresses,Mobile,High-Value Customers
CUS-00347,25-34,Male,Italy,Returning,Google Search,2023-11-04,Shoes,Mobile,Champions
CUS-00348,25-34,Female,Poland,Returning,Google Search,2024-12-15,Sportswear,Mobile,Discount Seekers
CUS-00349,35-44,Male,UK,Returning,Affiliate,2023-11-29,Jeans,Desktop,At Risk
CUS-00350,25-34,Female,Netherlands,Returning,Google Search,2024-05-01,Sportswear,Mobile,Discount Seekers
CUS-00351,45-54,Female,UK,Returning,Email,2024-07-20,Jackets,Mobile,High-Value Customers
CUS-00352,25-34,Female,Poland,Returning,Google Search,2024-08-04,Jeans,Desktop,Discount Seekers
CUS-00353,18-24,Female,France,Returning,Meta Ads,2023-09-25,Jeans,Mobile,Discount Seekers
CUS-00354,25-34,Male,Germany,Returning,Google Search,2025-03-15,Accessories,Mobile,Loyal Customers
CUS-00355,25-34,Female,Germany,Returning,Organic Search,2023-01-20,Jeans,Mobile,Hibernating
CUS-00356,25-34,Female,UK,New,Meta Ads,2025-07-17,Sportswear,Desktop,New Customers
CUS-00357,18-24,Female,Spain,New,Google Search,2025-09-01,Sportswear,Mobile,New Customers
CUS-00358,25-34,Female,UK,Returning,Organic Search,2025-01-25,Jeans,Mobile,Discount Seekers
CUS-00359,35-44,Female,France,Returning,Meta Ads,2024-08-03,Dresses,Desktop,High-Value Customers
CUS-00360,55+,Male,Italy,Returning,TikTok Ads,2023-06-08,Jeans,Mobile,At Risk
CUS-00361,35-44,Female,France,New,Meta Ads,2025-11-21,Shoes,Mobile,New Customers
CUS-00362,18-24,Male,France,New,TikTok Ads,2025-11-19,Shoes,Desktop,New Customers
CUS-00363,35-44,Female,Germany,Returning,TikTok Ads,2024-06-09,Beauty,Mobile,Potential Loyalists
CUS-00364,18-24,Female,Poland,Returning,Google Search,2024-04-11,Sportswear,Mobile,Potential Loyalists
CUS-00365,55+,Female,Netherlands,Returning,Google Search,2024-11-11,Accessories,Desktop,Potential Loyalists
CUS-00366,25-34,Female,Italy,Returning,Google Search,2024-04-05,Shoes,Mobile,Champions
CUS-00367,18-24,Male,UK,Returning,Google Search,2024-01-07,Bags,Mobile,Champions
CUS-00368,25-34,Female,Italy,Returning,TikTok Ads,2024-01-24,Jeans,Mobile,Hibernating
CUS-00369,25-34,Male,Netherlands,New,Google Search,2025-12-12,Sportswear,Mobile,New Customers
CUS-00370,35-44,Non-binary/Other,UK,Returning,TikTok Ads,2025-05-13,Sportswear,Mobile,Discount Seekers
CUS-00371,55+,Female,Poland,Returning,Affiliate,2023-01-18,Jeans,Desktop,At Risk
CUS-00372,35-44,Non-binary/Other,Spain,Returning,Email,2023-06-11,Sportswear,Mobile,Champions
CUS-00373,18-24,Female,France,Returning,Meta Ads,2023-08-08,Shoes,Mobile,Loyal Customers
CUS-00374,35-44,Male,Poland,Returning,Organic Search,2024-01-04,Jeans,Mobile,Loyal Customers
CUS-00375,55+,Female,Germany,Returning,Meta Ads,2024-06-23,Jackets,Mobile,High-Value Customers
CUS-00376,18-24,Male,Germany,Returning,Meta Ads,2024-02-13,Jeans,Mobile,Loyal Customers
CUS-00377,45-54,Female,Germany,New,Google Search,2025-12-06,Accessories,Desktop,New Customers
CUS-00378,35-44,Male,Netherlands,Returning,Meta Ads,2024-10-24,Sportswear,Mobile,Discount Seekers
CUS-00379,25-34,Female,France,Returning,Meta Ads,2024-10-17,Shoes,Mobile,High-Value Customers
CUS-00380,18-24,Male,Italy,Returning,Google Search,2024-01-25,Dresses,Mobile,Loyal Customers
CUS-00381,18-24,Female,Germany,Returning,Organic Search,2023-09-03,Shoes,Desktop,Champions
CUS-00382,35-44,Male,Spain,Returning,Organic Search,2023-09-02,Accessories,Desktop,Loyal Customers
CUS-00383,45-54,Female,Germany,Returning,Google Search,2024-10-05,Bags,Mobile,Champions
CUS-00384,18-24,Female,UK,Returning,Organic Search,2023-11-27,Shoes,Mobile,Loyal Customers
CUS-00385,25-34,Female,Italy,New,TikTok Ads,2025-11-13,Beauty,Mobile,New Customers
CUS-00386,18-24,Male,Poland,Returning,Organic Search,2025-05-22,Shoes,Mobile,Discount Seekers
CUS-00387,45-54,Male,UK,New,Meta Ads,2025-12-14,Shoes,Mobile,New Customers
CUS-00388,35-44,Female,UK,Returning,Organic Search,2024-05-30,Jeans,Mobile,At Risk
CUS-00389,45-54,Male,Spain,Returning,Google Search,2023-10-09,Accessories,Mobile,Loyal Customers
CUS-00390,18-24,Female,Italy,Returning,Meta Ads,2024-04-14,Shoes,Mobile,Hibernating
CUS-00391,25-34,Male,Germany,Returning,TikTok Ads,2023-05-15,Dresses,Mobile,At Risk
CUS-00392,18-24,Female,Spain,Returning,Meta Ads,2024-02-21,Shoes,Desktop,Discount Seekers
CUS-00393,25-34,Female,Netherlands,Returning,Meta Ads,2025-06-24,Jeans,Mobile,Discount Seekers
CUS-00394,25-34,Male,Poland,Returning,Meta Ads,2024-01-09,Beauty,Mobile,Potential Loyalists
CUS-00395,55+,Female,Germany,Returning,Organic Search,2023-04-16,Jackets,Tablet,Champions
CUS-00396,25-34,Male,Spain,Returning,Email,2024-11-09,Dresses,Mobile,Loyal Customers
CUS-00397,25-34,Female,Spain,New,Google Search,2025-11-18,Accessories,Mobile,New Customers
CUS-00398,25-34,Female,Poland,Returning,Google Search,2023-06-28,Sportswear,Desktop,Discount Seekers
CUS-00399,25-34,Male,UK,Returning,Meta Ads,2024-05-07,Sportswear,Mobile,Potential Loyalists
CUS-00400,18-24,Male,France,Returning,TikTok Ads,2024-08-18,Beauty,Mobile,Hibernating
CUS-00401,35-44,Female,Italy,New,Google Search,2025-06-29,Accessories,Mobile,New Customers
CUS-00402,18-24,Female,Italy,Returning,Affiliate,2023-04-10,Jeans,Mobile,Loyal Customers
CUS-00403,25-34,Male,France,Returning,TikTok Ads,2025-07-11,Sportswear,Desktop,Potential Loyalists
CUS-00404,25-34,Female,UK,Returning,Google Search,2023-05-01,Bags,Mobile,At Risk
CUS-00405,25-34,Female,France,Returning,Display Ads,2024-03-19,Bags,Mobile,At Risk
CUS-00406,45-54,Female,Italy,New,Meta Ads,2025-07-05,Sportswear,Mobile,New Customers
CUS-00407,18-24,Male,Spain,Returning,Meta Ads,2024-03-03,Dresses,Mobile,Loyal Customers
CUS-00408,18-24,Male,Germany,Returning,Organic Search,2024-11-05,Accessories,Mobile,Hibernating
CUS-00409,25-34,Female,Spain,Returning,Email,2023-08-22,Accessories,Mobile,Loyal Customers
CUS-00410,25-34,Female,UK,Returning,TikTok Ads,2023-09-14,Sportswear,Mobile,Discount Seekers
CUS-00411,35-44,Female,UK,Returning,Google Search,2024-12-06,Accessories,Desktop,Loyal Customers
CUS-00412,35-44,Male,Spain,Returning,Google Search,2024-02-18,Shoes,Mobile,Loyal Customers
CUS-00413,35-44,Female,Spain,New,Organic Search,2025-12-12,Sportswear,Mobile,New Customers
CUS-00414,18-24,Non-binary/Other,Germany,New,Google Search,2025-11-22,Sportswear,Mobile,New Customers
CUS-00415,55+,Female,UK,New,Google Search,2025-10-05,Sportswear,Mobile,New Customers
CUS-00416,18-24,Male,Poland,New,Google Search,2025-08-02,Sportswear,Mobile,New Customers
CUS-00417,45-54,Male,Germany,Returning,Google Search,2023-05-17,Dresses,Desktop,High-Value Customers
CUS-00418,35-44,Male,France,New,Google Search,2025-09-07,Accessories,Mobile,New Customers
CUS-00419,25-34,Female,Poland,New,TikTok Ads,2025-12-13,Sportswear,Mobile,New Customers
CUS-00420,25-34,Non-binary/Other,Netherlands,New,Google Search,2025-11-19,Sportswear,Mobile,New Customers
CUS-00421,35-44,Male,France,Returning,Organic Search,2023-10-02,Jackets,Mobile,Champions
CUS-00422,35-44,Female,Germany,Returning,Affiliate,2023-06-08,Bags,Mobile,At Risk
CUS-00423,45-54,Female,UK,Returning,Organic Search,2025-01-04,Shoes,Mobile,Loyal Customers
CUS-00424,35-44,Female,France,Returning,Meta Ads,2024-02-10,Shoes,Mobile,At Risk
CUS-00425,18-24,Male,UK,Returning,Meta Ads,2024-10-01,Bags,Desktop,Champions
CUS-00426,35-44,Male,Netherlands,Returning,Google Search,2023-07-02,Bags,Mobile,High-Value Customers
CUS-00427,18-24,Male,Italy,New,TikTok Ads,2025-08-18,Sportswear,Desktop,New Customers
CUS-00428,18-24,Male,Italy,Returning,Meta Ads,2023-12-30,Sportswear,Desktop,Discount Seekers
CUS-00429,18-24,Male,Poland,New,Google Search,2025-09-13,Accessories,Desktop,New Customers
CUS-00430,18-24,Female,Netherlands,Returning,Google Search,2024-02-06,Shoes,Mobile,Champions
CUS-00431,25-34,Female,Germany,Returning,Organic Search,2023-08-17,Beauty,Mobile,Hibernating
CUS-00432,18-24,Female,Spain,Returning,Meta Ads,2024-07-07,Bags,Mobile,At Risk
CUS-00433,25-34,Female,Poland,Returning,TikTok Ads,2023-03-03,Jeans,Mobile,Hibernating
CUS-00434,35-44,Female,Poland,New,Meta Ads,2025-08-18,Beauty,Desktop,New Customers
CUS-00435,35-44,Male,Italy,Returning,Affiliate,2024-02-13,Dresses,Desktop,At Risk
CUS-00436,25-34,Female,France,Returning,Display Ads,2024-02-29,Sportswear,Mobile,Discount Seekers
CUS-00437,35-44,Female,Germany,Returning,Google Search,2024-03-23,Dresses,Mobile,At Risk
CUS-00438,25-34,Female,France,Returning,Meta Ads,2024-03-13,Beauty,Mobile,Potential Loyalists
CUS-00439,18-24,Male,Germany,Returning,Meta Ads,2023-04-04,Dresses,Mobile,At Risk
CUS-00440,18-24,Female,UK,Returning,Google Search,2023-04-06,Dresses,Desktop,At Risk
CUS-00441,18-24,Female,Germany,Returning,Organic Search,2023-08-05,Bags,Mobile,High-Value Customers
CUS-00442,55+,Female,Germany,Returning,TikTok Ads,2024-08-31,Shoes,Tablet,Potential Loyalists
CUS-00443,35-44,Female,Italy,New,Google Search,2025-09-10,Accessories,Mobile,New Customers
CUS-00444,35-44,Female,Italy,Returning,Organic Search,2023-04-15,Accessories,Desktop,Hibernating
CUS-00445,25-34,Male,Germany,New,Organic Search,2025-07-12,Sportswear,Mobile,New Customers
CUS-00446,25-34,Male,Spain,Returning,Organic Search,2023-08-17,Jeans,Mobile,Hibernating
CUS-00447,55+,Male,France,New,TikTok Ads,2025-08-13,Accessories,Mobile,New Customers
CUS-00448,35-44,Male,Netherlands,Returning,TikTok Ads,2025-01-10,Jeans,Mobile,Loyal Customers
CUS-00449,35-44,Female,Netherlands,Returning,Google Search,2024-05-24,Beauty,Mobile,Hibernating
CUS-00450,55+,Female,Germany,Returning,TikTok Ads,2023-05-15,Accessories,Mobile,Loyal Customers
CUS-00451,25-34,Female,Italy,Returning,Email,2023-06-23,Jeans,Desktop,Loyal Customers
CUS-00452,25-34,Female,Poland,Returning,Meta Ads,2023-03-19,Dresses,Mobile,At Risk
CUS-00453,45-54,Female,France,Returning,Organic Search,2024-08-19,Beauty,Mobile,Hibernating
CUS-00454,25-34,Non-binary/Other,Spain,Returning,Google Search,2024-02-15,Shoes,Desktop,Discount Seekers
CUS-00455,35-44,Female,Germany,Returning,TikTok Ads,2024-07-25,Beauty,Mobile,Potential Loyalists
CUS-00456,25-34,Male,UK,Returning,Email,2024-05-08,Accessories,Mobile,Loyal Customers
CUS-00457,18-24,Male,UK,Returning,Organic Search,2024-09-21,Bags,Mobile,High-Value Customers
CUS-00458,35-44,Female,Germany,Returning,Meta Ads,2023-01-22,Jeans,Mobile,Loyal Customers
CUS-00459,18-24,Male,Italy,Returning,Email,2023-10-31,Accessories,Mobile,Loyal Customers
CUS-00460,25-34,Male,UK,Returning,Affiliate,2025-03-15,Accessories,Tablet,Potential Loyalists
CUS-00461,25-34,Male,Germany,New,TikTok Ads,2025-06-08,Sportswear,Mobile,New Customers
CUS-00462,25-34,Female,Germany,Returning,Google Search,2024-11-29,Shoes,Mobile,Discount Seekers
CUS-00463,35-44,Male,Spain,Returning,Meta Ads,2024-08-11,Shoes,Mobile,Hibernating
CUS-00464,18-24,Male,Spain,Returning,Email,2023-04-05,Shoes,Desktop,At Risk
CUS-00465,45-54,Female,Netherlands,Returning,Meta Ads,2023-11-05,Shoes,Mobile,Loyal Customers
CUS-00466,25-34,Female,Germany,Returning,TikTok Ads,2024-09-22,Shoes,Desktop,Potential Loyalists
CUS-00467,25-34,Male,France,New,Organic Search,2025-12-06,Accessories,Mobile,New Customers
CUS-00468,18-24,Female,Italy,Returning,Organic Search,2024-11-14,Dresses,Mobile,Loyal Customers
CUS-00469,25-34,Female,Netherlands,Returning,Organic Search,2025-04-02,Accessories,Mobile,Potential Loyalists
CUS-00470,18-24,Female,Spain,Returning,Meta Ads,2023-08-27,Shoes,Desktop,Potential Loyalists
CUS-00471,25-34,Female,France,Returning,Email,2024-11-22,Shoes,Tablet,Loyal Customers
CUS-00472,35-44,Female,Netherlands,New,Organic Search,2025-09-09,Sportswear,Desktop,New Customers
CUS-00473,18-24,Male,UK,Returning,Meta Ads,2024-04-04,Dresses,Mobile,At Risk
CUS-00474,25-34,Male,Italy,Returning,Email,2024-01-23,Bags,Mobile,Champions
CUS-00475,25-34,Female,France,New,Meta Ads,2025-06-19,Sportswear,Desktop,New Customers
CUS-00476,45-54,Female,Poland,Returning,Email,2023-10-19,Accessories,Mobile,Hibernating
CUS-00477,25-34,Male,Spain,Returning,TikTok Ads,2023-08-05,Beauty,Mobile,Hibernating
CUS-00478,35-44,Female,UK,Returning,Meta Ads,2024-05-04,Shoes,Desktop,Hibernating
CUS-00479,45-54,Female,France,New,Meta Ads,2025-08-01,Shoes,Desktop,New Customers
CUS-00480,45-54,Female,Italy,Returning,Organic Search,2023-11-17,Jeans,Desktop,Hibernating
CUS-00481,35-44,Female,Germany,Returning,Organic Search,2024-01-04,Dresses,Desktop,Loyal Customers
CUS-00482,55+,Female,Netherlands,Returning,Affiliate,2025-01-03,Sportswear,Desktop,Potential Loyalists
CUS-00483,55+,Male,Germany,Returning,Meta Ads,2024-03-03,Accessories,Desktop,Loyal Customers
CUS-00484,55+,Female,Netherlands,New,Meta Ads,2025-12-02,Beauty,Desktop,New Customers
CUS-00485,25-34,Male,Germany,Returning,Affiliate,2024-09-07,Accessories,Desktop,Potential Loyalists
CUS-00486,18-24,Female,Germany,Returning,Organic Search,2023-03-28,Dresses,Mobile,Loyal Customers
CUS-00487,55+,Male,Italy,Returning,Meta Ads,2023-12-01,Shoes,Desktop,Hibernating
CUS-00488,55+,Female,Germany,Returning,Display Ads,2024-02-13,Beauty,Desktop,Potential Loyalists
CUS-00489,35-44,Female,France,Returning,Meta Ads,2024-11-10,Sportswear,Mobile,Potential Loyalists
CUS-00490,25-34,Female,UK,Returning,Email,2024-08-24,Shoes,Mobile,Loyal Customers
CUS-00491,35-44,Female,Germany,New,Organic Search,2025-12-07,Shoes,Desktop,New Customers
CUS-00492,55+,Male,Netherlands,Returning,Meta Ads,2024-11-17,Accessories,Desktop,Potential Loyalists
CUS-00493,45-54,Female,UK,Returning,Google Search,2025-01-22,Accessories,Mobile,Potential Loyalists
CUS-00494,35-44,Female,Italy,Returning,Meta Ads,2023-07-31,Accessories,Mobile,Loyal Customers
CUS-00495,35-44,Male,Spain,Returning,Organic Search,2024-12-21,Jeans,Mobile,Hibernating
